0,-0.127339093,0.012685638,108
1,-0.239409328,-0.097210602,108
2,-0.34731424,-0.20219012,108
3,-0.451202868,-0.302407844,108
4,-0.55122425,-0.398018706,108
5,-0.647527428,-0.489177636,108
6,-0.740261439,-0.576039564,108
7,-0.829575323,-0.65875942,108
8,-0.915618121,-0.737492135,108
9,-0.99853887,-0.812392638,108
10,-1.078486611,-0.883615861,108
11,-1.155610383,-0.951316732,108
12,-1.230059226,-1.015650184,108
13,-1.301982178,-1.076771146,108
14,-1.371528279,-1.134834547,108
15,-1.438846569,-1.18999532,108
16,-1.504086086,-1.242408393,108
17,-1.567395871,-1.292228697,108
18,-1.628924963,-1.339611163,108
19,-1.6888224,-1.384710721,108
20,-1.747237223,-1.4276823,108
21,-1.804318471,-1.468680831,108
22,-1.860215184,-1.507861246,108
23,-1.9150764,-1.545378472,108
24,-1.969051159,-1.581387442,108
25,-2.0222885,-1.616043086,108
26,-2.07584396,-1.652293964,108
27,-2.128196674,-1.685364701,108
28,-2.181196289,-1.716989427,108
29,-2.23121826,-1.74697108,108
30,-2.285600013,-1.7793623,108
31,-2.339492514,-1.811170495,108
32,-2.391243176,-1.844211334,108
33,-2.446618383,-1.878729443,108
34,-2.504325692,-1.91499663,108
35,-2.562739699,-1.949768878,108
36,-2.621833223,-1.984943401,108
37,-2.683523862,-2.020486222,108
38,-2.7461998,-2.056376955,108
39,-2.809847448,-2.092608806,108
40,-2.874453215,-2.127243793,108
41,-2.938058733,-2.160288709,108
42,-3.002235045,-2.19175035,108
43,-3.06695497,-2.223233736,108
44,-3.132191329,-2.252814474,108
45,-3.195972162,-2.280512949,108
46,-3.261799701,-2.308294326,108
47,-3.32804854,-2.33619258,108
48,-3.394691499,-2.362310498,108
49,-3.461701397,-2.388293873,108
50,-3.529051054,-2.412605635,108
51,-3.596713289,-2.43725172,108
52,-3.663062696,-2.460362096,108
53,-3.730003284,-2.483609735,108
54,-3.79749428,-2.505484749,108
55,-3.865494915,-2.526075476,108
56,-3.933964416,-2.543525475,108
57,-4.000917234,-2.561452495,108
58,-4.06629901,-2.578000095,108
59,-4.131986568,-2.593256613,108
60,-4.197911957,-2.609255163,108
61,-4.264007225,-2.622554672,108
62,-4.330204421,-2.636786478,108
63,-4.396435593,-2.652052509,108
64,-4.462632789,-2.66492528,108
65,-4.527129833,-2.679049722,108
66,-4.591789961,-2.692596575,108
67,-4.656531631,-2.705681356,108
68,-4.721273301,-2.718419584,108
69,-4.78593343,-2.732524999,108
70,-4.850430474,-2.746181934,108
71,-4.914682892,-2.761117719,108
72,-4.980207366,-2.773932053,108
73,-5.046935944,-2.788297044,108
74,-5.113216041,-2.804355392,108
75,-5.178993295,-2.820318607,108
76,-5.244213345,-2.837941204,108
77,-5.310766608,-2.855448282,108
78,-5.377014088,-2.874607946,108
79,-5.442915015,-2.893658887,108
80,-5.508428616,-2.912438021,108
81,-5.573514122,-2.932727042,108
82,-5.638130761,-2.951180009,108
83,-5.704182541,-2.969578613,108
84,-5.770044055,-2.987759773,108
85,-5.835688124,-3.005560402,108
86,-5.899489343,-3.024762196,108
87,-5.963351718,-3.042019212,108
88,-6.025636254,-3.059113144,108
89,-6.088233368,-3.075880908,108
90,-6.151088699,-3.092159419,108
91,-6.214147885,-3.10618737,108
92,-6.277356565,-3.121677642,108
93,-6.340660377,-3.136868926,108
94,-6.40400496,-3.151598138,108
95,-6.464139504,-3.164103971,108
96,-6.524872024,-3.178099305,108
97,-6.586120976,-3.191822832,108
98,-6.64780482,-3.203513244,108
99,-6.709842012,-3.214938644,108
100,-6.772151011,-3.225922358,108
101,-6.834650275,-3.23823249,108
102,-6.897258261,-3.250107731,108
103,-6.961838207,-3.259786772,108
104,-7.026723934,-3.269037718,108
105,-7.091847493,-3.279628671,108
106,-7.157140931,-3.289798324,108
107,-7.224134521,-3.299730146,108
108,-7.290829124,-3.309607606,108
109,-7.359115155,-3.319267621,108
110,-7.42735362,-3.330491884,108
111,-7.495503748,-3.341532678,108
112,-7.565122992,-3.352587062,108
113,-7.634239393,-3.363852096,108
114,-7.706339042,-3.376406875,108
115,-7.778368462,-3.38914385,108
116,-7.850217658,-3.402060495,108
117,-7.921776634,-3.415154282,108
118,-7.992935394,-3.428422683,108
119,-8.063583943,-3.441863172,108
120,-8.133612284,-3.45547322,108
121,-8.202910422,-3.469250301,108
122,-8.271368361,-3.483191887,108
123,-8.338876104,-3.49729545,108
124,-8.405323658,-3.511558464,108
125,-8.470601024,-3.525978401,108
126,-8.534598209,-3.540552734,108
127,-8.597205215,-3.555278934,108
128,-8.658312047,-3.570154476,108
129,-8.71780871,-3.585176831,108
130,-8.775585207,-3.600343472,108
131,-8.831531542,-3.615651872,108
132,-8.885537721,-3.631099503,108
133,-8.937493746,-3.646683838,108
134,-8.987289623,-3.662402349,108
135,-9.034815354,-3.67825251,108
136,-9.079960946,-3.694231792,108
137,-9.122616401,-3.710337669,108
138,-9.162671724,-3.726567613,108
139,-0.446092615,-0.186241859,112
140,-0.549145177,-0.327560053,112
141,-0.648679714,-0.463858378,112
142,-0.744794368,-0.595269195,112
143,-0.837587283,-0.721924865,112
144,-0.927156603,-0.843957747,112
145,-1.013600471,-0.9615002,112
146,-1.09701703,-1.074684587,112
147,-1.177504425,-1.183643265,112
148,-1.255160799,-1.288508596,112
149,-1.330084296,-1.389412939,112
150,-1.402373058,-1.486488655,112
151,-1.47212523,-1.579868103,112
152,-1.539438954,-1.669683643,112
153,-1.604412376,-1.756067637,112
154,-1.667143638,-1.839152443,112
155,-1.727730884,-1.919070422,112
156,-1.786272257,-1.995953933,112
157,-1.8428659,-2.069935338,112
158,-1.897609959,-2.141146995,112
159,-1.950602575,-2.209721265,112
160,-2.001941894,-2.275790509,112
161,-2.051726057,-2.339487085,112
162,-2.100053209,-2.400943355,112
163,-2.147021493,-2.460291678,112
164,-2.192729053,-2.517664414,112
165,-2.244585721,-2.578009608,112
166,-2.292594962,-2.636650574,112
167,-2.340048359,-2.691574581,112
168,-2.383165077,-2.742713679,112
169,-2.423638474,-2.789999914,112
170,-2.459618904,-2.835310113,112
171,-2.496675689,-2.88442425,112
172,-2.533319327,-2.930602872,112
173,-2.569672133,-2.975790759,112
174,-2.604271784,-3.020348053,112
175,-2.637254184,-3.062703712,112
176,-2.672644793,-3.106427919,112
177,-2.710953249,-3.151921588,112
178,-2.748826813,-3.197668038,112
179,-2.786455752,-3.241817622,112
180,-2.824030329,-3.286063698,112
181,-2.863685587,-3.332459766,112
182,-2.904027158,-3.377945281,112
183,-2.945258896,-3.424600924,112
184,-2.985639878,-3.470977965,112
185,-3.026958594,-3.515281121,112
186,-3.067460531,-3.559244517,112
187,-3.108920587,-3.606547061,112
188,-3.151515436,-3.653808834,112
189,-3.193476975,-3.702791144,112
190,-3.236566513,-3.749781109,112
191,-3.280600579,-3.796540039,112
192,-3.325395705,-3.843231018,112
193,-3.369170196,-3.890017128,112
194,-3.41367177,-3.936714902,112
195,-3.459049921,-3.983140868,112
196,-3.50510759,-4.029458112,112
197,-3.551647715,-4.075483164,112
198,-3.598819792,-4.121032553,112
199,-3.646773313,-4.166269365,112
200,-3.695657772,-4.212954907,112
201,-3.745622664,-4.259321076,112
202,-3.796470928,-4.305544547,112
203,-3.848005504,-4.351455439,112
204,-3.898431108,-4.398482099,112
205,-3.949481868,-4.442925235,112
206,-4.001293687,-4.48815797,112
207,-4.054002469,-4.53242579,112
208,-4.105799338,-4.575918961,112
209,-4.158404833,-4.618827747,112
210,-4.211941267,-4.662940637,112
211,-4.264586174,-4.708114933,112
212,-4.318046501,-4.750678525,112
213,-4.36888797,-4.792433491,112
214,-4.420735124,-4.833583687,112
215,-4.473669505,-4.875931192,112
216,-4.525827878,-4.917748674,112
217,-4.578876418,-4.958907024,112
218,-4.630938299,-4.999277134,112
219,-4.683666108,-5.040674674,112
220,-4.737114204,-5.082984126,112
221,-4.791336949,-5.126103563,112
222,-4.84798693,-5.166401644,112
223,-4.903242542,-5.207319445,112
224,-4.95875637,-5.248768629,112
225,-5.014582776,-5.290674448,112
226,-5.069177897,-5.331377522,112
227,-5.124527282,-5.370816693,112
228,-5.178726924,-5.410529031,112
229,-5.231804004,-5.448522191,112
230,-5.28571689,-5.484748606,112
231,-5.340479172,-5.51916071,112
232,-5.396104441,-5.553309162,112
233,-5.451008063,-5.587159985,112
234,-5.507134816,-5.619094571,112
235,-5.564484699,-5.65103731,112
236,-5.623057713,-5.682981408,112
237,-5.67965741,-5.713335437,112
238,-5.738146164,-5.74210619,112
239,-5.798496795,-5.769300464,112
240,-5.859083897,-5.794925054,112
241,-5.921811479,-5.820584978,112
242,-5.98469399,-5.844702399,112
243,-6.049275295,-5.869242479,112
244,-6.113902806,-5.894239195,112
245,-6.180453351,-5.91619711,112
246,-6.247260753,-5.938693203,112
247,-6.314243471,-5.960176815,112
248,-6.381306371,-5.980695513,112
249,-6.45028551,-6.001895087,112
250,-6.521072164,-6.02223847,112
251,-6.593557611,-6.041786817,112
252,-6.667633128,-6.062199511,112
253,-6.741245215,-6.081953073,112
254,-6.815869781,-6.10112225,112
255,-6.891384516,-6.119435235,112
256,-6.967667104,-6.138565,112
257,-7.044595234,-6.156655104,112
258,-7.122046592,-6.175392108,112
259,-7.199898865,-6.194877941,112
260,-7.27802974,-6.215228118,112
261,-7.356316904,-6.234626972,112
262,-7.434638043,-6.251258833,112
263,-7.512870846,-6.268782219,112
264,-7.592837776,-6.287326241,112
265,-7.672831887,-6.307033595,112
266,-7.752744456,-6.326115794,112
267,-7.83246676,-6.346327351,112
268,-7.911890076,-6.365893366,112
269,-7.990905683,-6.386581943,112
270,-8.069404856,-6.406631774,112
271,-8.147278873,-6.424281551,112
272,-8.224419012,-6.441299377,112
273,-8.298771772,-6.459453356,112
274,-8.371813064,-6.476982178,112
275,-8.443420575,-6.493722762,112
276,-8.513471992,-6.509512021,112
277,-8.58378978,-6.52613165,112
278,-8.652666991,-6.541833931,112
279,-8.719994903,-6.55646937,112
280,-8.786011348,-6.569888473,112
281,-8.850954155,-6.583886525,112
282,-8.914714602,-6.596729398,112
283,-8.977183968,-6.608281189,112
284,-9.040198305,-6.618405993,112
285,-9.102064259,-6.628912687,112
286,-9.162686697,-6.638080731,112
287,-9.221970486,-6.645787814,112
288,-9.28371005,-6.6538564,112
289,-9.344640988,-6.660579542,112
290,-9.404695349,-6.667793295,112
291,-9.46574996,-6.673804304,112
292,-9.52455401,-6.678517434,112
293,-9.582984325,-6.683782333,112
294,-9.640972955,-6.687919233,112
295,-9.700396724,-6.692444816,112
296,-9.759603048,-6.697291132,112
297,-9.820482343,-6.700805595,112
298,-9.881395614,-6.706476844,112
299,-9.944246868,-6.710734698,112
300,-10.0074107,-6.713551976,112
301,-10.07085993,-6.716846275,112
302,-10.13456737,-6.71900578,112
303,-10.19850585,-6.721615126,112
304,-10.26264819,-6.724674312,112
305,-10.3269672,-6.726598704,112
306,-10.39143571,-6.727401894,112
307,-10.45762475,-6.728695694,112
308,-10.52357596,-6.728562509,112
309,-10.58927575,-6.727029518,112
310,-10.65471053,-6.725722127,112
311,-10.7198667,-6.722736329,112
312,-10.78473068,-6.719711119,112
313,-10.84928888,-6.716700858,112
314,-10.91512594,-6.713773499,112
315,-10.98029706,-6.709065804,112
316,-11.04480226,-6.702659317,112
317,-11.10864153,-6.696233804,112
318,-11.17181488,-6.687939618,112
319,-11.23432229,-6.677871893,112
320,-11.29616379,-6.66612576,112
321,-11.35733935,-6.652796353,112
322,-11.41784899,-6.639923581,112
323,-11.4776927,-6.626017944,112
324,-11.53846871,-6.612786387,112
325,-11.59748435,-6.597888278,112
326,-11.65604707,-6.58243931,112
327,-11.71415933,-6.566481392,112
328,-11.77182358,-6.550056435,112
329,-11.8290423,-6.533206348,112
330,-11.88581793,-6.515973041,112
331,-11.94215293,-6.498398423,112
332,-11.99804978,-6.480524405,112
333,-12.05351092,-6.462392895,112
334,-12.10853881,-6.444045805,112
335,-12.16313592,-6.425525043,112
336,-12.21730471,-6.40687252,112
337,-12.27104763,-6.388130145,112
338,-12.32436714,-6.369339827,112
339,-12.37726571,-6.350543477,112
340,-12.42974579,-6.331783005,112
341,-12.48180984,-6.313100319,112
342,-12.53346033,-6.294537331,112
343,-12.58469971,-6.276135949,112
344,-12.63553044,-6.257938083,112
345,-12.68595498,-6.239985643,112
346,-12.73597579,-6.222320539,112
347,-12.78559533,-6.204984681,112
348,-12.83481607,-6.188019978,112
349,-12.88364045,-6.171468341,112
350,-0.355331352,-0.181347772,116
351,-0.369675642,-0.28585547,116
352,-0.385316511,-0.387746523,116
353,-0.402210957,-0.487094771,116
354,-0.420315978,-0.583974055,116
355,-0.439588571,-0.678458214,116
356,-0.459985736,-0.770621088,116
357,-0.48146447,-0.860536517,116
358,-0.503981771,-0.948278343,116
359,-0.527494636,-1.033920404,116
360,-0.551960065,-1.117536541,116
361,-0.577335054,-1.199200593,116
362,-0.603576603,-1.278986402,116
363,-0.630641708,-1.356967806,116
364,-0.658487368,-1.433218647,116
365,-0.687070581,-1.507812763,116
366,-0.716348345,-1.580823996,116
367,-0.746277658,-1.652326185,116
368,-0.776815517,-1.722393171,116
369,-0.807918922,-1.791098793,116
370,-0.839544869,-1.858516892,116
371,-0.871650357,-1.924721307,116
372,-0.904192384,-1.98978588,116
373,-0.937127948,-2.053784448,116
374,-0.970414047,-2.116790854,116
375,-1.004007678,-2.178878937,116
376,-1.039391492,-2.243076994,116
377,-1.075373281,-2.304556982,116
378,-1.111626877,-2.367126916,116
379,-1.146227887,-2.427535985,116
380,-1.180781331,-2.487674606,116
381,-1.213349226,-2.547502009,116
382,-1.245523001,-2.605046234,116
383,-1.278894086,-2.662224879,116
384,-1.309926272,-2.719370908,116
385,-1.342155768,-2.776830873,116
386,-1.373991143,-2.834618365,116
387,-1.405439194,-2.890815787,116
388,-1.43810494,-2.947395098,116
389,-1.470410541,-3.004397069,116
390,-1.502376384,-3.059931283,116
391,-1.535621078,-3.114052101,116
392,-1.566635597,-3.168412109,116
393,-1.598983329,-3.225024037,116
394,-1.629155247,-3.280786568,116
395,-1.659116514,-3.335448282,116
396,-1.688887517,-3.388757757,116
397,-1.718142087,-3.440810125,116
398,-1.744955831,-3.491700519,116
399,-1.771280323,-3.543122295,116
400,-1.797122358,-3.593239398,116
401,-1.820543953,-3.642160552,116
402,-1.845081315,-3.6880497,116
403,-1.867198237,-3.732600199,116
404,-1.890430927,-3.77785196,116
405,-1.913187954,-3.822315482,116
406,-1.935476115,-3.866099486,116
407,-1.957302203,-3.909312696,116
408,-1.980617794,-3.952063834,116
409,-2.003845047,-3.996059847,116
410,-2.027004349,-4.039478271,116
411,-2.051714308,-4.082441419,116
412,-2.076410677,-4.126669827,116
