0,0.30714376,-0.260321224,4
1,0.281100943,-0.285814984,4
2,0.256516686,-0.312185166,4
3,0.233359907,-0.339396305,4
4,0.211599521,-0.367412937,4
5,0.191204447,-0.396199596,4
6,0.172143601,-0.425720819,4
7,0.154385899,-0.455941141,4
8,0.137900259,-0.486825097,4
9,0.122655597,-0.518337224,4
10,0.10862083,-0.550442057,4
11,0.095764875,-0.583104131,4
12,0.084056648,-0.616287982,4
13,0.073465067,-0.649958146,4
14,0.063959048,-0.684079157,4
15,0.055507508,-0.718615553,4
16,0.048079363,-0.753531867,4
17,0.041643531,-0.788792636,4
18,0.036168929,-0.824362396,4
19,0.031624472,-0.860205682,4
20,0.027979079,-0.896287029,4
21,0.025201665,-0.932570973,4
22,0.023261148,-0.96902205,4
23,0.022126444,-1.005604795,4
24,0.02176647,-1.042283744,4
25,0.022150143,-1.079023432,4
26,0.024781348,-1.113284948,4
27,0.027048497,-1.149723248,4
28,0.031100465,-1.185826409,4
29,0.034361821,-1.221675929,4
30,0.038963956,-1.25522255,4
31,0.042775479,-1.29125318,4
32,0.045779044,-1.327256536,4
33,0.050069161,-1.363314255,4
34,0.055609586,-1.399507969,4
35,0.060233325,-1.433326396,4
36,0.063886016,-1.469556445,4
37,0.068625931,-1.503556081,4
38,0.074380591,-1.535388042,4
39,0.081077516,-1.569821889,4
40,0.086513473,-1.604328216,4
41,0.093190641,-1.636377616,4
42,0.101018422,-1.670739653,4
43,0.109906217,-1.702753531,4
44,0.119763427,-1.734595264,4
45,0.130499454,-1.768440862,4
46,0.142023699,-1.799629532,4
47,0.154245563,-1.830338058,4
48,0.167074449,-1.862742445,4
49,0.180419756,-1.894776091,4
50,0.194190887,-1.929094512,4
51,0.206165851,-1.961055673,4
52,0.218829481,-1.99331509,4
53,0.232073054,-2.025936912,4
54,0.245787848,-2.061116041,4
55,0.25986514,-2.094209805,4
56,0.274196207,-2.13000511,4
57,0.288672327,-2.165990674,4
58,0.303184776,-2.201785968,4
59,0.317624832,-2.237472488,4
60,0.331883772,-2.273131729,4
61,0.343722122,-2.308845326,4
62,0.355605817,-2.344694914,4
63,0.367408016,-2.37816921,4
64,0.379001878,-2.411924369,4
65,0.390260561,-2.443892377,4
66,0.401057224,-2.476250018,4
67,0.409134274,-2.511173296,4
68,0.419532305,-2.544002054,4
69,0.429993725,-2.579505853,4
70,0.440391691,-2.6130239,4
71,0.450599362,-2.647193592,4
72,0.458358506,-2.679930209,4
73,0.466117712,-2.715984414,4
74,0.476324793,-2.750677931,4
75,0.48672215,-2.786168647,4
76,0.497182935,-2.82202167,4
77,0.507580303,-2.860395666,4
78,0.517787406,-2.896611083,4
79,0.527677397,-2.930695836,4
80,0.53712343,-2.965251716,4
81,0.545998658,-3.000749127,4
82,0.554639037,-3.037197856,4
83,0.563379112,-3.072014136,4
84,0.572092041,-3.107782415,4
85,0.580650984,-3.142361558,4
86,0.589391124,-3.180448648,4
87,0.598647646,-3.219441797,4
88,0.608293707,-3.259331898,4
89,0.618202467,-3.300572646,4
90,0.628247084,-3.343154298,4
91,0.640893495,-3.382343583,4
92,0.653902225,-3.425412241,4
93,0.66716455,-3.469740266,4
94,0.680571749,-3.515300433,4
95,0.694015097,-3.562065514,4
96,0.707385874,-3.607414865,4
97,0.718443963,-3.656028221,4
98,0.729656074,-3.705284939,4
99,0.740895361,-3.752565014,4
100,0.752034976,-3.80254663,4
101,0.762948072,-3.85047903,4
102,0.77610136,-3.898909007,4
103,0.789254723,-3.950385544,4
104,0.80229944,-4.000157245,4
105,0.812996035,-4.050309516,4
106,0.823810444,-4.100797011,4
107,0.834615827,-4.149442995,4
108,0.845285342,-4.198315526,4
109,0.855692147,-4.246889111,4
110,0.865709402,-4.297231032,4
111,0.875210264,-4.34670316,4
112,0.886660671,-4.395260922,4
113,0.897821146,-4.442858334,4
114,0.908582968,-4.489450049,4
115,0.918837414,-4.535452109,4
116,0.926345008,-4.583413496,4
117,0.933571687,-4.630713566,4
118,0.942983387,-4.674732315,4
119,0.952340634,-4.720147927,4
120,0.961534704,-4.762209644,4
121,0.970456875,-4.805595653,4
122,0.976867032,-4.848148111,4
123,0.98582544,-4.892432709,4
124,0.995091985,-4.93584756,4
125,1.004557943,-4.980514309,4
126,1.014114593,-5.021718436,4
127,1.02365321,-5.061581585,4
128,1.033065074,-5.097501869,4
129,1.04224146,-5.134176371,4
130,1.051073647,-5.171595348,4
131,1.059452911,-5.207636424,4
132,1.067270529,-5.24277219,4
133,1.077010557,-5.277011024,4
134,1.086451639,-5.312492694,4
135,1.093372417,-5.349244334,4
136,1.100256947,-5.385181223,4
137,1.109589285,-5.418216588,4
138,1.119148072,-5.450509093,4
139,1.128842706,-5.484216627,4
140,1.138582582,-5.519384442,4
141,1.148277096,-5.55135238,4
142,1.157835645,-5.587482779,4
143,1.167167623,-5.623132966,4
144,1.176182427,-5.657922412,4
145,1.184789453,-5.691932612,4
146,1.192898097,-5.72311367,4
147,1.200417754,-5.756254045,4
148,1.209851377,-5.788841815,4
149,1.216864341,-5.82049645,4
150,1.223958825,-5.851299446,4
151,1.231044231,-5.881332299,4
152,1.238029959,-5.912807258,4
153,1.244825412,-5.943693962,4
154,1.251339991,-5.974091392,4
155,1.257483097,-6.004098528,4
156,1.265756909,-6.033815764,4
157,1.273958195,-6.065473466,4
158,1.279883083,-6.094928639,4
159,1.286034524,-6.124873043,4
160,1.292321915,-6.154944272,4
161,1.298654652,-6.182648529,4
162,1.30494213,-6.21019884,4
163,1.311093746,-6.237676701,4
164,1.314888142,-6.263032855,4
165,1.318809374,-6.288922818,4
166,1.322748719,-6.315873544,4
167,1.329190233,-6.343947769,4
168,1.333781806,-6.370616093,4
169,1.339007494,-6.398515914,4
170,1.344758573,-6.427693263,4
171,1.34879493,-6.458193391,4
172,1.353583272,-6.490061554,4
173,1.36159031,-6.523343781,4
174,1.370575929,-6.558084693,4
175,1.380431406,-6.59173613,4
176,1.388917265,-6.626456756,4
177,1.398499444,-6.662273708,4
178,1.4090511,-6.699214119,4
179,1.418314641,-6.737305124,4
180,1.428737884,-6.774442465,4
181,1.438044476,-6.81063593,4
182,1.448664891,-6.85060072,4
183,1.458305291,-6.89221446,4
184,1.469377251,-6.933354771,4
185,1.481699569,-6.976144078,4
186,1.495553067,-7.017980494,4
187,1.511218568,-7.063560322,4
188,1.528514869,-7.11074448,4
189,1.547260768,-7.159523225,4
190,1.567275062,-7.207294038,4
191,1.586245155,-7.256161221,4
192,1.606565278,-7.306097548,4
193,1.628036104,-7.35494504,4
194,1.650458305,-7.402657712,4
195,1.671501802,-7.451303625,4
196,1.693541928,-7.498688556,4
197,1.716361237,-7.547785859,4
198,1.737611532,-7.596383332,4
199,1.759650025,-7.646512021,4
200,1.784833931,-7.695479441,4
201,1.808683661,-7.745759905,4
202,1.8335572,-7.792974854,4
203,1.859218978,-7.83956236,4
204,1.883302675,-7.887943786,4
205,1.908147378,-7.935816186,4
206,1.931368649,-7.985582167,4
207,1.955287458,-8.037051555,4
208,1.979631997,-8.087441263,4
209,2.006724017,-8.143859169,4
210,2.034178442,-8.199278797,4
211,2.06174159,-8.255640589,4
212,2.089159778,-8.312754372,4
213,2.116179323,-8.370429976,4
214,2.142546543,-8.430607839,4
215,2.170600532,-8.490985019,4
216,2.197974974,-8.553982878,4
217,2.224434305,-8.617315957,4
218,2.249742961,-8.680830187,4
219,2.276258155,-8.746502252,4
220,2.30163169,-8.812065589,4
221,2.325646121,-8.875253634,4
222,2.350677556,-8.94063585,4
223,2.374395284,-9.005483508,4
224,2.396599983,-9.06966066,4
225,2.41496094,-9.130899964,4
226,2.431854265,-9.193772432,4
227,2.44965529,-9.253417946,4
228,2.466033937,-9.314405966,4
229,2.480790878,-9.371877014,4
230,2.496319565,-9.430400551,4
231,2.510308036,-9.487710014,4
232,2.52516864,-9.544131617,4
233,2.538606901,-9.597398659,4
234,2.553052511,-9.649949208,4
235,2.566229755,-9.702092774,4
236,2.575862912,-9.753674648,4
237,2.586974456,-9.804540763,4
238,2.597288668,-9.852405658,4
239,2.606660583,-9.901821448,4
240,2.614945236,-9.947910531,4
241,2.62199766,-9.995225022,4
242,2.628135693,-10.03888668,4
243,2.633675763,-10.08344686,4
244,2.638472909,-10.12662008,4
245,2.640250778,-10.16871587,4
246,2.644032621,-10.20744876,4
247,2.64754272,-10.24996287,4
248,2.650636109,-10.29399228,4
249,2.653629848,-10.33728713,4
250,2.656840998,-10.37973037,4
251,2.660124592,-10.42333492,4
252,2.665929221,-10.4658711,4
253,2.671996652,-10.5124241,4
254,2.678200043,-10.5608005,4
255,2.687005331,-10.61095429,4
256,2.696173042,-10.66072752,4
257,2.708187229,-10.7105551,4
258,2.720826537,-10.76040995,4
259,2.733327293,-10.81428192,4
260,2.74617861,-10.8680197,4
261,2.759342967,-10.92149108,4
262,2.77278284,-10.97456388,4
263,2.78646071,-11.02710591,4
264,2.800339054,-11.07898496,4
265,2.81438035,-11.13006885,4
266,2.828547077,-11.18022539,4
267,2.842801714,-11.22932237,4
268,2.857106738,-11.27722761,4
269,2.871424629,-11.32380891,4
270,2.885717864,-11.36893408,4
271,2.899948922,-11.41247092,4
272,2.914080282,-11.45428725,4
273,2.928074422,-11.49425086,4
274,2.941893819,-11.53222957,4
275,2.955500953,-11.56809118,4
276,2.968858303,-11.60170349,4
277,2.981928345,-11.63293432,4
278,2.99467356,-11.66165147,4
279,3.007056424,-11.68772275,4
280,3.019039418,-11.71101595,4
281,3.030585018,-11.7313989,4
282,3.041655703,-11.74873939,4
283,3.052213953,-11.76290523,4
284,0.064537896,-0.09904188,8
285,0.036485483,-0.130548607,8
286,0.009900071,-0.162973549,8
287,-0.015260791,-0.19626815,8
288,-0.039039557,-0.230383853,8
289,-0.061478676,-0.265272102,8
290,-0.082620601,-0.30088434,8
291,-0.102507783,-0.337172012,8
292,-0.121182675,-0.374086561,8
293,-0.138687726,-0.411579431,8
294,-0.15506539,-0.449602065,8
295,-0.170358117,-0.488105907,8
296,-0.184608359,-0.527042402,8
297,-0.197858569,-0.566362992,8
298,-0.210151196,-0.606019122,8
299,-0.221528694,-0.645962235,8
300,-0.232033513,-0.686143775,8
301,-0.241708105,-0.726515186,8
302,-0.250594923,-0.767027911,8
303,-0.258736416,-0.807633394,8
304,-0.266175037,-0.848283079,8
305,-0.272953238,-0.888928409,8
306,-0.279113471,-0.929520829,8
307,-0.284698185,-0.970011782,8
308,-0.289749834,-1.010352712,8
